Map,triangle
AR0400SR,32
AR0400SR,16
AR0400SR,15
AR0400SR,40
AR0400SR,27
AR0400SR,19
AR0400SR,22
AR0400SR,33
AR0400SR,30
AR0400SR,23
AR0400SR,38
AR0400SR,49
AR0400SR,30
AR0400SR,35
AR0400SR,50
AR0400SR,24
AR0400SR,29
AR0400SR,26
AR0400SR,31
AR0400SR,31
AR0400SR,41
AR0400SR,33
AR0400SR,34
AR0400SR,15
AR0400SR,17
AR0400SR,15
AR0400SR,9
AR0400SR,14
AR0400SR,15
AR0400SR,13
AR0400SR,11
AR0400SR,7
AR0400SR,12
AR0400SR,11
AR0400SR,16
AR0400SR,12
AR0400SR,14
AR0400SR,17
AR0400SR,15
AR0400SR,20
AR0400SR,16
AR0400SR,18
AR0400SR,10
AR0400SR,10
AR0400SR,21
AR0400SR,19
AR0400SR,23
AR0400SR,22
AR0400SR,16
AR0400SR,10
AR0400SR,20
AR0400SR,24
AR0400SR,12
AR0400SR,16
AR0400SR,15
AR0400SR,12
AR0400SR,16
AR0400SR,7
AR0400SR,17
AR0400SR,28
AR0400SR,12
AR0400SR,32
AR0400SR,23
AR0400SR,24
AR0400SR,15
AR0400SR,15
AR0400SR,15
AR0400SR,13
AR0400SR,13
AR0400SR,17
AR0400SR,17
AR0400SR,11
AR0400SR,20
AR0400SR,20
AR0400SR,27
AR0400SR,20
AR0400SR,23
AR0400SR,37
AR0400SR,34
AR0400SR,23
AR0400SR,19
AR0400SR,5
AR0400SR,6
AR0400SR,6
AR0400SR,7
AR0400SR,6
AR0400SR,9
AR0400SR,11
AR0400SR,25
AR0400SR,29
AR0400SR,31
AR0400SR,21
AR0400SR,19
AR0400SR,14
AR0400SR,5
AR0400SR,5
AR0400SR,44
AR0400SR,8
AR0400SR,19
AR0400SR,23
AR0400SR,12
AR0400SR,29
AR0400SR,28
AR0400SR,12
AR0400SR,28
AR0400SR,12
AR0400SR,39
AR0400SR,30
AR0400SR,17
AR0400SR,41
AR0400SR,78
AR0400SR,23
AR0400SR,60
AR0400SR,50
AR0400SR,44
AR0400SR,51
AR0400SR,5
AR0400SR,4
AR0400SR,8
AR0400SR,8
AR0400SR,10
AR0400SR,232
AR0400SR,224
AR0400SR,118
AR0400SR,50
AR0400SR,57
AR0400SR,61
AR0400SR,50
AR0400SR,56
AR0400SR,53
AR0400SR,40
AR0400SR,51
AR0400SR,4
AR0400SR,34
AR0400SR,49
AR0400SR,58
AR0400SR,50
AR0400SR,59
AR0400SR,202
AR0400SR,47
AR0400SR,87
AR0400SR,71
AR0400SR,80
AR0400SR,95
AR0400SR,93
AR0400SR,83
AR0400SR,24
AR0400SR,35
AR0400SR,98
AR0400SR,98
AR0400SR,110
AR0400SR,74
AR0400SR,265
AR0400SR,175
AR0400SR,193
AR0400SR,76
AR0400SR,33
AR0400SR,116
AR0400SR,120
AR0400SR,128
AR0400SR,113
AR0400SR,117
AR0400SR,125
AR0400SR,115
AR0400SR,107
AR0400SR,17
AR0400SR,27
AR0400SR,24
AR0400SR,27
AR0400SR,26
AR0400SR,24
AR0400SR,34
AR0400SR,29
AR0400SR,19
AR0400SR,37
AR0400SR,26
AR0400SR,24
AR0400SR,35
AR0400SR,11
AR0400SR,20
AR0400SR,30
AR0400SR,60
AR0400SR,26
AR0400SR,69
AR0400SR,69
AR0400SR,84
AR0400SR,60
AR0400SR,56
AR0400SR,46
AR0400SR,45
AR0400SR,51
AR0400SR,57
AR0400SR,63
AR0400SR,74
AR0400SR,74
AR0400SR,72
AR0400SR,35
AR0400SR,15
AR0400SR,43
AR0400SR,78
AR0400SR,42
AR0400SR,50
AR0400SR,58
AR0400SR,80
AR0400SR,123
AR0400SR,121
AR0400SR,121
AR0400SR,122
AR0400SR,144
AR0400SR,115
AR0400SR,146
AR0400SR,120
AR0400SR,120
AR0400SR,120
AR0400SR,120
AR0400SR,117
AR0400SR,111
AR0400SR,140
AR0400SR,66
AR0400SR,121
AR0400SR,119
AR0400SR,119
AR0400SR,117
AR0400SR,60
AR0400SR,67
AR0400SR,84
AR0400SR,127
AR0400SR,97
AR0400SR,148
AR0400SR,39
AR0400SR,33
AR0400SR,16
AR0400SR,33
AR0400SR,13
AR0400SR,27
AR0400SR,29
AR0400SR,27
AR0400SR,32
AR0400SR,15
AR0400SR,25
AR0400SR,27
AR0400SR,29
AR0400SR,34
AR0400SR,17
AR0400SR,22
AR0400SR,64
AR0400SR,9
AR0400SR,46
AR0400SR,31
AR0400SR,9
AR0400SR,17
AR0400SR,18
AR0400SR,16
AR0400SR,41
AR0400SR,32
AR0400SR,39
AR0400SR,16
AR0400SR,41
AR0400SR,33
AR0400SR,32
AR0400SR,22
AR0400SR,24
AR0400SR,84
AR0400SR,46
AR0400SR,62
AR0400SR,73
AR0400SR,61
AR0400SR,57
AR0400SR,33
AR0400SR,9
AR0400SR,96
AR0400SR,31
AR0400SR,51
AR0400SR,88
AR0400SR,7
AR0400SR,55
AR0400SR,61
AR0400SR,52
AR0400SR,65
AR0400SR,46
AR0400SR,62
AR0400SR,53
AR0400SR,51
AR0400SR,59
AR0400SR,48
AR0400SR,41
AR0400SR,43
AR0400SR,58
AR0400SR,12
AR0400SR,17
AR0400SR,24
AR0400SR,21
AR0400SR,43
AR0400SR,41
AR0400SR,148
AR0400SR,126
AR0400SR,122
AR0400SR,156
AR0400SR,153
AR0400SR,161
AR0400SR,154
AR0400SR,92
AR0400SR,147
AR0400SR,101
AR0400SR,48
AR0400SR,83
AR0400SR,92
AR0400SR,211
AR0400SR,157
AR0400SR,126
AR0400SR,140
AR0400SR,126
AR0400SR,131
AR0400SR,133
AR0400SR,137
AR0400SR,126
AR0400SR,122
AR0400SR,146
AR0400SR,122
AR0400SR,122
AR0400SR,115
AR0400SR,120
AR0400SR,110
AR0400SR,133
AR0400SR,192
AR0400SR,152
AR0400SR,122
AR0400SR,148
AR0400SR,145
AR0400SR,138
AR0400SR,142
AR0400SR,145
AR0400SR,146
AR0400SR,153
AR0400SR,119
AR0400SR,206
AR0400SR,168
AR0400SR,86
AR0400SR,81
AR0400SR,95
AR0400SR,80
AR0400SR,130
AR0400SR,128
AR0400SR,137
AR0400SR,89
AR0400SR,96
AR0400SR,70
AR0400SR,75
AR0400SR,29
AR0400SR,34
AR0400SR,33
AR0400SR,48
AR0400SR,101
AR0400SR,69
AR0400SR,36
AR0400SR,43
AR0400SR,80
AR0400SR,54
AR0400SR,84
AR0400SR,201
AR0400SR,149
AR0400SR,84
AR0400SR,26
AR0400SR,19
AR0400SR,141
AR0400SR,98
AR0400SR,66
AR0400SR,190
AR0400SR,69
AR0400SR,61
AR0400SR,37
AR0400SR,34
AR0400SR,57
AR0400SR,61
AR0400SR,29
AR0400SR,45
AR0400SR,35
AR0400SR,47
AR0400SR,43
AR0400SR,41
AR0400SR,31
AR0400SR,31
AR0400SR,43
AR0400SR,40
AR0400SR,35
AR0400SR,31
AR0400SR,46
AR0400SR,40
AR0400SR,14
AR0400SR,6
AR0400SR,13
AR0400SR,13
AR0400SR,21
AR0400SR,19
AR0400SR,12
AR0400SR,5
AR0400SR,53
AR0400SR,16
AR0400SR,44
AR0400SR,120
AR0400SR,104
AR0400SR,125
AR0400SR,151
AR0400SR,120
AR0400SR,35
AR0400SR,10
AR0400SR,9
AR0400SR,81
AR0400SR,88
AR0400SR,110
AR0400SR,40
AR0400SR,27
AR0400SR,164
AR0400SR,218
AR0400SR,175
AR0400SR,107
AR0400SR,85
AR0400SR,26
AR0400SR,68
AR0400SR,78
AR0400SR,85
AR0400SR,115
AR0400SR,101
AR0400SR,119
AR0400SR,85
AR0400SR,48
AR0400SR,94
AR0400SR,98
AR0400SR,31
AR0400SR,27
AR0400SR,43
AR0400SR,4
AR0400SR,91
AR0400SR,119
AR0400SR,60
AR0400SR,14
AR0400SR,18
AR0400SR,16
AR0400SR,15
AR0400SR,51
AR0400SR,54
AR0400SR,66
AR0400SR,23
AR0400SR,23
AR0400SR,28
AR0400SR,25
AR0400SR,18
AR0400SR,51
AR0400SR,23
AR0400SR,30
AR0400SR,18
AR0400SR,37
AR0400SR,39
AR0400SR,41
AR0400SR,41
AR0400SR,76
AR0400SR,15
AR0400SR,60
AR0400SR,76
AR0400SR,36
AR0400SR,38
AR0400SR,37
AR0400SR,33
AR0400SR,26
AR0400SR,28
AR0400SR,31
AR0400SR,28
AR0400SR,43
AR0400SR,31
AR0400SR,24
AR0400SR,30
AR0400SR,35
AR0400SR,29
AR0400SR,33
AR0400SR,33
AR0400SR,21
AR0400SR,18
AR0400SR,81
AR0400SR,24
AR0400SR,26
AR0400SR,36
AR0400SR,32
AR0400SR,79
AR0400SR,34
AR0400SR,34
AR0400SR,29
AR0400SR,90
AR0400SR,66
AR0400SR,34
AR0400SR,45
AR0400SR,47
AR0400SR,61
AR0400SR,41
AR0400SR,61
AR0400SR,180
AR0400SR,182
AR0400SR,180
AR0400SR,178
AR0400SR,43
AR0400SR,53
AR0400SR,54
AR0400SR,48
AR0400SR,45
AR0400SR,44
AR0400SR,47
AR0400SR,42
AR0400SR,71
AR0400SR,41
AR0400SR,47
AR0400SR,48
AR0400SR,27
AR0400SR,36
AR0400SR,38
AR0400SR,41
AR0400SR,15
AR0400SR,34
AR0400SR,52
AR0400SR,42
AR0400SR,41
AR0400SR,68
AR0400SR,36
AR0400SR,25
AR0400SR,39
AR0400SR,50
AR0400SR,46
AR0400SR,37
AR0400SR,17
AR0400SR,183
AR0400SR,128
AR0400SR,111
AR0400SR,66
AR0400SR,186
AR0400SR,170
AR0400SR,174
AR0400SR,186
AR0400SR,72
AR0400SR,90
AR0400SR,43
AR0400SR,87
AR0400SR,78
AR0400SR,30
AR0400SR,48
AR0400SR,50
AR0400SR,32
AR0400SR,108
AR0400SR,67
AR0400SR,35
AR0400SR,30
AR0400SR,29
AR0400SR,24
AR0400SR,40
AR0400SR,52
AR0400SR,72
AR0400SR,22
AR0400SR,29
AR0400SR,56
AR0400SR,49
AR0400SR,41
AR0400SR,40
AR0400SR,49
AR0400SR,44
AR0400SR,45
AR0400SR,42
AR0400SR,114
AR0400SR,67
AR0400SR,69
AR0400SR,89
AR0400SR,42
AR0400SR,102
AR0400SR,43
AR0400SR,30
AR0400SR,42
AR0400SR,26
AR0400SR,15
AR0400SR,35
AR0400SR,27
AR0400SR,23
AR0400SR,18
AR0400SR,18
AR0400SR,68
AR0400SR,29
AR0400SR,31
AR0400SR,31
AR0400SR,38
AR0400SR,30
AR0400SR,34
AR0400SR,37
AR0400SR,60
AR0400SR,31
AR0400SR,40
AR0400SR,41
AR0400SR,45
AR0400SR,38
AR0400SR,46
AR0400SR,30
AR0400SR,58
AR0400SR,45
AR0400SR,47
AR0400SR,44
AR0400SR,56
AR0400SR,35
AR0400SR,31
AR0400SR,21
AR0400SR,21
AR0400SR,18
AR0400SR,24
AR0400SR,45
AR0400SR,58
AR0400SR,69
AR0400SR,88
AR0400SR,52
AR0400SR,44
AR0400SR,52
AR0400SR,53
AR0400SR,63
AR0400SR,57
AR0400SR,23
AR0400SR,28
AR0400SR,60
AR0400SR,30
AR0400SR,37
AR0400SR,42
AR0400SR,48
AR0400SR,36
AR0400SR,30
AR0400SR,28
AR0400SR,42
AR0400SR,27
AR0400SR,19
AR0400SR,15
AR0400SR,40
AR0400SR,32
AR0400SR,17
AR0400SR,54
AR0400SR,25
AR0400SR,42
AR0400SR,42
AR0400SR,27
AR0400SR,60
AR0400SR,72
AR0400SR,125
AR0400SR,112
AR0400SR,113
AR0400SR,113
AR0400SR,24
AR0400SR,68
AR0400SR,27
AR0400SR,31
AR0400SR,12
AR0400SR,10
AR0400SR,19
AR0400SR,89
AR0400SR,104
AR0400SR,109
AR0400SR,124
AR0400SR,22
AR0400SR,11
AR0400SR,25
AR0400SR,16
AR0400SR,15
AR0400SR,17
AR0404SR,17
AR0404SR,33
AR0404SR,27
AR0404SR,8
AR0404SR,8
AR0404SR,50
AR0404SR,40
AR0404SR,49
AR0404SR,30
AR0404SR,47
AR0404SR,50
AR0404SR,44
AR0404SR,51
AR0404SR,63
AR0404SR,110
AR0404SR,59
AR0404SR,40
AR0404SR,40
AR0404SR,56
AR0404SR,97
AR0404SR,112
AR0404SR,98
AR0404SR,112
AR0404SR,98
AR0404SR,106
AR0404SR,106
AR0404SR,96
AR0404SR,87
AR0404SR,110
AR0404SR,100
AR0404SR,92
AR0404SR,77
AR0404SR,81
AR0404SR,94
AR0404SR,92
AR0404SR,77
AR0404SR,86
AR0404SR,14
AR0404SR,13
AR0404SR,20
AR0404SR,17
AR0404SR,22
AR0404SR,20
AR0404SR,20
AR0404SR,22
AR0404SR,35
AR0404SR,27
AR0404SR,52
AR0404SR,42
AR0404SR,54
AR0404SR,11
AR0404SR,32
AR0404SR,130
AR0404SR,32
AR0404SR,75
AR0404SR,82
AR0404SR,88
AR0404SR,71
AR0404SR,75
AR0404SR,49
AR0404SR,35
AR0404SR,138
AR0404SR,43
AR0404SR,55
AR0404SR,57
AR0404SR,92
AR0404SR,47
AR0404SR,146
AR0404SR,110
AR0404SR,100
AR0404SR,98
AR0404SR,146
AR0404SR,96
AR0404SR,73
AR0404SR,104
AR0404SR,106
AR0404SR,93
AR0404SR,118
AR0404SR,102
AR0404SR,115
AR0404SR,97
AR0404SR,111
AR0404SR,98
AR0404SR,108
AR0404SR,120
AR0404SR,36
AR0404SR,74
AR0404SR,89
AR0404SR,74
AR0404SR,88
AR0404SR,110
AR0404SR,77
AR0404SR,74
AR0404SR,87
AR0404SR,77
AR0404SR,90
AR0404SR,38
AR0404SR,44
AR0404SR,50
AR0404SR,42
AR0404SR,94
AR0404SR,70
AR0404SR,83
AR0404SR,89
AR0404SR,78
AR0404SR,141
AR0404SR,102
AR0404SR,99
AR0404SR,109
AR0404SR,108
AR0404SR,91
AR0404SR,86
AR0404SR,89
AR0404SR,55
AR0404SR,58
AR0404SR,44
AR0404SR,104
AR0404SR,54
AR0404SR,127
AR0404SR,75
AR0404SR,101
AR0404SR,83
AR0404SR,96
AR0404SR,112
AR0404SR,102
AR0404SR,45
AR0404SR,64
AR0404SR,56
AR0404SR,49
AR0404SR,63
AR0404SR,57
AR0404SR,66
AR0404SR,62
AR0404SR,62
AR0404SR,53
AR0404SR,51
AR0404SR,88
AR0404SR,53
AR0404SR,86
AR0404SR,53
AR0404SR,47
AR0404SR,44
AR0404SR,61
AR0404SR,20
AR0404SR,23
AR0404SR,37
AR0404SR,52
AR0404SR,68
AR0404SR,86
AR0404SR,82
AR0404SR,84
AR0404SR,66
AR0404SR,68
AR0404SR,85
AR0404SR,142
AR0404SR,11
AR0404SR,69
AR0404SR,30
AR0404SR,56
AR0404SR,38
AR0404SR,9
AR0404SR,54
AR0404SR,104
AR0404SR,57
AR0404SR,68
AR0404SR,38
AR0404SR,30
AR0404SR,33
AR0404SR,91
AR0404SR,90
AR0404SR,53
AR0404SR,70
AR0404SR,73
AR0404SR,98
AR0404SR,58
AR0404SR,76
AR0404SR,91
AR0404SR,76
AR0404SR,71
AR0404SR,91
AR0404SR,90
AR0404SR,90
AR0404SR,68
AR0404SR,92
AR0404SR,83
AR0404SR,74
AR0404SR,88
AR0404SR,83
AR0404SR,77
AR0404SR,107
AR0404SR,88
AR0404SR,100
AR0404SR,85
AR0404SR,80
AR0404SR,77
AR0404SR,88
AR0404SR,83
AR0404SR,83
AR0404SR,73
AR0404SR,78
AR0404SR,23
AR0404SR,43
AR0404SR,34
AR0404SR,60
AR0404SR,69
AR0404SR,59
AR0404SR,64
AR0404SR,67
AR0404SR,27
AR0404SR,28
AR0404SR,43
AR0404SR,29
AR0404SR,39
AR0404SR,45
AR0404SR,50
AR0404SR,57
AR0404SR,47
AR0404SR,45
AR0404SR,15
AR0404SR,6
AR0404SR,49
AR0404SR,51
AR0404SR,53
AR0404SR,26
AR0404SR,11
AR0404SR,21
AR0404SR,15
AR0404SR,37
AR0404SR,17
AR0404SR,33
AR0404SR,28
AR0404SR,27
AR0404SR,9
AR0404SR,29
AR0404SR,75
AR0404SR,12
AR0404SR,16
AR0404SR,83
AR0404SR,111
AR0404SR,78
AR0404SR,110
AR0404SR,76
AR0404SR,107
AR0404SR,77
AR0404SR,110
AR0404SR,78
AR0404SR,70
AR0404SR,107
AR0404SR,74
AR0404SR,109
AR0404SR,76
AR0404SR,111
AR0404SR,27
AR0404SR,64
AR0404SR,103
AR0404SR,66
AR0404SR,100
AR0404SR,66
AR0404SR,66
AR0404SR,100
AR0404SR,68
AR0404SR,71
AR0404SR,99
AR0404SR,66
AR0404SR,123
AR0404SR,24
AR0404SR,178
AR0404SR,145
AR0404SR,141
AR0404SR,147
AR0404SR,154
AR0404SR,98
AR0404SR,108
AR0404SR,22
AR0404SR,29
AR0404SR,27
AR0404SR,40
AR0404SR,42
AR0404SR,45
AR0404SR,37
AR0404SR,111
AR0404SR,10
AR0404SR,38
AR0404SR,45
AR0404SR,13
AR0404SR,22
AR0404SR,19
AR0404SR,10
AR0404SR,7
AR0404SR,11
AR0404SR,29
AR0404SR,32
AR0404SR,16
AR0404SR,90
AR0404SR,9
AR0404SR,14
AR0404SR,13
AR0404SR,7
AR0404SR,63
AR0404SR,85
AR0404SR,54
AR0404SR,64
AR0404SR,58
AR0404SR,69
AR0404SR,60
AR0404SR,60
AR0404SR,71
AR0404SR,61
AR0404SR,72
AR0404SR,72
AR0404SR,90
AR0404SR,67
AR0404SR,79
AR0404SR,73
AR0404SR,76
AR0404SR,15
AR0404SR,69
AR0404SR,57
AR0404SR,39
AR0404SR,55
AR0404SR,56
AR0404SR,67
AR0404SR,65
AR0404SR,69
AR0404SR,147
AR0404SR,76
AR0404SR,64
AR0404SR,81
AR0404SR,115
AR0404SR,81
AR0404SR,116
AR0404SR,150
AR0404SR,86
AR0404SR,112
AR0404SR,104
AR0404SR,120
AR0404SR,123
AR0404SR,54
AR0404SR,68
AR0404SR,56
AR0404SR,15
AR0404SR,116
AR0404SR,118
AR0404SR,71
AR0404SR,13
AR0404SR,18
AR0404SR,62
AR0404SR,63
AR0404SR,66
AR0404SR,40
AR0404SR,68
AR0404SR,46
AR0404SR,44
AR0404SR,49
AR0404SR,31
AR0404SR,68
AR0404SR,57
AR0404SR,67
AR0404SR,54
AR0404SR,57
AR0404SR,88
AR0404SR,63
AR0404SR,55
AR0404SR,64
AR0404SR,62
AR0404SR,73
AR0404SR,64
AR0404SR,55
AR0404SR,78
AR0404SR,61
AR0404SR,52
AR0404SR,62
AR0404SR,53
AR0404SR,54
AR0404SR,73
AR0404SR,58
AR0404SR,71
AR0404SR,90
AR0404SR,100
AR0404SR,100
AR0404SR,94
AR0404SR,84
AR0404SR,101
AR0404SR,55
AR0404SR,152
AR0404SR,110
AR0404SR,86
AR0404SR,80
AR0404SR,112
AR0404SR,104
AR0404SR,53
AR0404SR,64
AR0404SR,170
AR0404SR,74
AR0404SR,73
AR0404SR,102
AR0404SR,56
AR0404SR,88
AR0404SR,44
AR0404SR,127
AR0404SR,106
AR0404SR,99
AR0404SR,93
AR0404SR,67
AR0404SR,103
AR0404SR,64
AR0404SR,62
AR0404SR,86
AR0404SR,139
AR0404SR,91
AR0404SR,83
AR0404SR,112
AR0404SR,58
AR0404SR,127
AR0404SR,120
AR0404SR,128
AR0404SR,93
AR0404SR,95
AR0404SR,44
AR0404SR,47
AR0404SR,68
AR0404SR,45
AR0404SR,45
AR0404SR,51
AR0404SR,27
AR0404SR,119
AR0404SR,145
AR0404SR,69
AR0404SR,12
AR0404SR,63
AR0404SR,14
AR0404SR,93
AR0404SR,50
AR0404SR,130
AR0404SR,128
AR0404SR,95
AR0404SR,130
AR0404SR,66
AR0404SR,115
AR0404SR,56
AR0404SR,52
AR0404SR,68
AR0404SR,183
AR0404SR,187
AR0404SR,136
AR0404SR,112
AR0404SR,117
AR0404SR,123
AR0404SR,162
AR0404SR,161
AR0404SR,134
AR0404SR,18
AR0404SR,81
AR0404SR,20
AR0404SR,31
AR0404SR,43
AR0404SR,53
AR0404SR,60
AR0404SR,48
AR0404SR,48
AR0404SR,55
AR0404SR,47
AR0404SR,48
AR0404SR,55
AR0404SR,44
AR0404SR,37
AR0404SR,48
AR0404SR,38
AR0404SR,57
AR0404SR,47
AR0404SR,49
AR0404SR,57
AR0404SR,50
AR0404SR,88
AR0404SR,71
AR0404SR,74
AR0404SR,145
AR0404SR,161
AR0404SR,153
AR0404SR,146
AR0404SR,161
AR0404SR,134
AR0404SR,90
AR0404SR,159
AR0404SR,188
AR0404SR,186
AR0404SR,164
AR0404SR,169
AR0404SR,171
AR0404SR,154
AR0404SR,134
AR0404SR,109
AR0404SR,89
AR0404SR,113
AR0404SR,100
AR0404SR,123
AR0404SR,78
AR0404SR,123
AR0404SR,126
AR0404SR,101
AR0404SR,106
AR0404SR,63
AR0404SR,73
AR0404SR,88
AR0404SR,113
AR0404SR,88
AR0404SR,107
AR0404SR,78
AR0404SR,93
AR0404SR,54
AR0404SR,121
AR0404SR,95
AR0404SR,80
AR0404SR,86
AR0404SR,58
AR0404SR,74
AR0404SR,71
AR0404SR,42
AR0404SR,51
AR0404SR,66
AR0404SR,118
AR0404SR,14
AR0404SR,167
AR0404SR,115
AR0404SR,111
AR0404SR,94
AR0404SR,119
AR0404SR,90
AR0404SR,77
AR0404SR,71
AR0404SR,81
AR0404SR,74
AR0404SR,85
AR0404SR,76
AR0404SR,82
AR0404SR,89
AR0404SR,78
AR0404SR,87
AR0404SR,128
AR0404SR,96
AR0404SR,64
AR0404SR,92
AR0404SR,142
AR0404SR,126
AR0404SR,144
AR0404SR,144
AR0404SR,134
AR0404SR,128
AR0404SR,138
AR0404SR,154
AR0404SR,154
AR0404SR,144
AR0404SR,158
AR0404SR,13
AR0404SR,54
AR0404SR,43
AR0404SR,56
AR0404SR,61
AR0404SR,41
AR0404SR,58
AR0404SR,49
AR0404SR,43
AR0404SR,22
AR0404SR,21
AR0404SR,19
AR0404SR,11
AR0404SR,126
AR0404SR,138
AR0404SR,156
AR0404SR,121
AR0404SR,35
AR0404SR,38
AR0404SR,41
AR0404SR,36
AR0404SR,55
AR0404SR,37
AR0404SR,44
AR0404SR,36
AR0404SR,43
AR0404SR,37
AR0404SR,40
AR0404SR,45
AR0404SR,48
AR0404SR,38
AR0404SR,46
AR0404SR,52
AR0404SR,39
AR0404SR,50
AR0404SR,39
AR0404SR,52
AR0404SR,41
AR0404SR,107
AR0404SR,104
AR0404SR,14
AR0404SR,113
AR0404SR,82
AR0404SR,21
AR0404SR,24
AR0404SR,13
AR0404SR,31
AR0404SR,54
AR0404SR,68
AR0404SR,57
AR0404SR,63
AR0404SR,47
AR0404SR,40
AR0404SR,46
AR0404SR,43
AR0404SR,34
AR0404SR,40
AR0404SR,11
AR0404SR,17
AR0404SR,15
AR0404SR,20
AR0404SR,12
AR0404SR,52
AR0404SR,64
AR0404SR,39
AR0404SR,37
AR0404SR,29
AR0404SR,31
AR0404SR,35
AR0404SR,38
AR0404SR,31
AR0404SR,32
AR0404SR,53
AR0404SR,44
AR0404SR,37
AR0404SR,39
AR0404SR,47
AR0404SR,72
AR0404SR,78
AR0404SR,71
AR0404SR,77
AR0404SR,68
AR0404SR,66
AR0404SR,74
AR0404SR,68
AR0404SR,66
AR0404SR,59
AR0404SR,34
AR0404SR,41
AR0404SR,43
AR0404SR,47
AR0404SR,40
AR0404SR,40
AR0404SR,18
AR0404SR,119
AR0404SR,114
AR0404SR,11
AR0404SR,18
AR0404SR,56
AR0404SR,62
AR0404SR,43
AR0404SR,52
AR0404SR,68
AR0404SR,59
AR0404SR,77
AR0404SR,63
AR0404SR,74
AR0404SR,77
AR0404SR,62
AR0404SR,42
AR0404SR,61
AR0404SR,66
AR0404SR,80
AR0404SR,66
AR0404SR,49
AR0404SR,64
AR0404SR,52
AR0404SR,43
AR0404SR,83
AR0404SR,65
AR0404SR,44
AR0404SR,44
AR0404SR,41
AR0404SR,34
AR0404SR,45
AR0404SR,49
AR0404SR,43
AR0404SR,51
AR0404SR,45
AR0404SR,49
AR0404SR,50
AR0404SR,34
AR0404SR,44
AR0404SR,27
AR0404SR,19
AR0404SR,13
AR0404SR,40
AR0404SR,43
AR0404SR,65
AR0404SR,45
AR0404SR,40
AR0404SR,49
AR0404SR,43
AR0404SR,36
AR0404SR,56
AR0404SR,49
AR0404SR,54
AR0404SR,54
AR0404SR,42
AR0404SR,44
AR0404SR,49
AR0404SR,41
AR0404SR,41
AR0404SR,47
AR0404SR,38
AR0404SR,12
AR0404SR,56
AR0404SR,16
AR0404SR,15
AR0404SR,17
AR0404SR,22
AR0404SR,11
AR0404SR,38
AR0404SR,36
AR0404SR,41
AR0404SR,52
AR0404SR,29
AR0404SR,60
AR0404SR,48
AR0404SR,18
AR0404SR,34
AR0404SR,30
AR0404SR,62
AR0404SR,44
AR0404SR,27
AR0404SR,28
AR0404SR,21
AR0404SR,28
AR0404SR,23
AR0404SR,33
AR0404SR,28
AR0404SR,34
AR0404SR,25
AR0404SR,27
AR0404SR,30
AR0404SR,33
AR0404SR,27
AR0404SR,29
AR0404SR,8
AR0404SR,17
AR0404SR,15
AR0404SR,32
AR0404SR,48
AR0404SR,24
AR0404SR,26
AR0404SR,28
AR0404SR,26
AR0404SR,19
AR0404SR,19
AR0404SR,25
AR0404SR,25
AR0404SR,36
AR0404SR,34
AR0404SR,81
AR0404SR,33
AR0404SR,50
AR0404SR,60
AR0404SR,44
AR0404SR,56
AR0404SR,53
AR0404SR,54
AR0404SR,53
AR0404SR,42
AR0404SR,88
AR0404SR,32
AR0404SR,26
AR0404SR,99
AR0404SR,69
AR0404SR,116
AR0404SR,61
AR0404SR,111
AR0404SR,98
AR0404SR,101
AR0404SR,74
AR0404SR,113
AR0404SR,55
AR0404SR,46
AR0404SR,48
AR0404SR,59
AR0404SR,51
AR0404SR,59
AR0404SR,100
AR0404SR,113
AR0404SR,97
AR0404SR,86
AR0404SR,105
AR0404SR,107
AR0404SR,63
AR0404SR,106
AR0404SR,173
AR0404SR,46
AR0404SR,49
AR0404SR,39
AR0404SR,41
AR0404SR,35
AR0404SR,52
AR0404SR,67
AR0404SR,93
AR0404SR,81
AR0404SR,78
AR0404SR,72
AR0404SR,85
AR0404SR,85
AR0404SR,80
AR0404SR,76
AR0404SR,69
AR0404SR,61
AR0404SR,65
AR0404SR,61
AR0404SR,79
AR0404SR,65
AR0404SR,65
AR0404SR,54
AR0404SR,73
AR0404SR,57
AR0404SR,82
AR0404SR,80
AR0404SR,66
AR0404SR,72
AR0404SR,83
AR0404SR,66
AR0404SR,67
AR0404SR,64
AR0404SR,78
AR0404SR,52
AR0404SR,79
AR0404SR,14
AR0404SR,13
AR0404SR,70
AR0404SR,123
AR0404SR,122
AR0404SR,113
AR0404SR,124
AR0404SR,117
AR0404SR,110
AR0404SR,138
AR0404SR,86
AR0404SR,142
AR0404SR,91
AR0404SR,89
AR0404SR,55
AR0404SR,9
AR0404SR,4
AR0404SR,10
AR0404SR,51
AR0404SR,76
AR0404SR,103
AR0404SR,101
AR0404SR,72
AR0404SR,100
AR0404SR,68
AR0404SR,33
AR0404SR,67
AR0404SR,88
AR0404SR,62
AR0404SR,60
AR0404SR,93
AR0404SR,88
AR0404SR,12
AR0404SR,78
AR0404SR,65
AR0404SR,102
AR0404SR,89
AR0404SR,70
AR0404SR,64
AR0404SR,136
AR0404SR,86
AR0404SR,86
AR0404SR,70
AR0404SR,94
AR0404SR,105
AR0404SR,75
AR0404SR,94
AR0404SR,73
AR0404SR,113
AR0404SR,78
AR0404SR,111
AR0404SR,126
AR0404SR,77
AR0404SR,81
AR0404SR,126
AR0404SR,134
AR0404SR,68
AR0404SR,47
AR0404SR,131
AR0404SR,140
AR0404SR,121
AR0404SR,138
AR0404SR,126
AR0404SR,86
